ts_us,ax,ay,az,gx,gy,gz,mx,my,mz,temp,roll,pitch,yaw,sys_cal,gyro_cal,acc_cal,mag_cal
3977890393,-0.2400,0.6600,-9.8000,1.8125,1.6250,2.0625,50.0000,-6.7500,42.5625,26.0,0.6875,3.5625,85.6250,3,3,3,3
3977900393,-0.1900,0.6300,-9.8400,3.2500,2.2500,0.7500,50.0000,-6.7500,42.5625,26.0,0.7500,3.6250,85.6250,3,3,3,3
3977910393,-0.2000,0.6000,-9.8600,3.5625,2.7500,-0.3125,50.3750,-7.5000,42.0625,26.0,0.7500,3.6250,85.6250,3,3,3,3
3977920393,-0.2200,0.6000,-9.9700,3.5625,2.9375,-1.3125,50.3750,-7.5000,42.0625,26.0,0.7500,3.6875,85.6250,3,3,3,3
3977930393,-0.2100,0.5400,-9.9500,2.8750,2.8750,-1.7500,50.3750,-7.5000,42.0625,26.0,0.8125,3.6875,85.6250,3,3,3,3
3977940393,-0.1500,0.6400,-9.8800,2.6250,3.3125,-2.1250,50.3750,-7.5000,42.0625,26.0,0.8125,3.7500,85.6250,3,3,3,3
3977950393,-0.1400,0.7400,-9.7600,2.0000,3.7500,-2.0625,50.3750,-7.5000,42.0625,26.0,0.8750,3.7500,85.5625,3,3,3,3
3977960393,-0.1500,0.7500,-9.8200,1.0625,4.1875,-1.3125,51.0000,-6.5000,42.8750,26.0,0.9375,3.7500,85.5625,3,3,3,3
3977970393,-0.1900,0.7100,-9.8600,0.0625,4.6250,-0.8125,51.0000,-6.5000,42.8750,26.0,0.9375,3.7500,85.5625,3,3,3,3
3977980393,-0.2000,0.6800,-9.8300,-0.8750,5.1875,-0.5000,51.0000,-6.5000,42.8750,26.0,1.0000,3.7500,85.5625,3,3,3,3
3977990393,-0.1400,0.6300,-9.8300,-1.3750,5.8750,-0.3750,51.0000,-6.5000,42.8750,26.0,1.0625,3.7500,85.5625,3,3,3,3
3978000393,-0.2400,0.6400,-9.8100,-1.4375,5.9375,-0.3750,51.0000,-6.5000,42.8750,26.0,1.1250,3.7500,85.5625,3,3,3,3
3978010393,-0.1900,0.7000,-9.7300,-1.0000,4.6875,-0.6250,50.3750,-7.8750,42.0625,26.0,1.1875,3.7500,85.5625,3,3,3,3
3978020393,-0.2300,0.6800,-9.7300,-2.0625,4.0625,-0.3125,50.3750,-7.8750,42.0625,26.0,1.1875,3.6875,85.5625,3,3,3,3
3978030393,-0.1900,0.6600,-9.8100,-2.6250,3.0000,-0.0000,50.3750,-7.8750,42.0625,26.0,1.2500,3.6875,85.5625,3,3,3,3
3978040393,-0.2200,0.6200,-9.8400,-2.1250,2.1250,-0.3750,50.3750,-7.8750,42.0625,26.0,1.2500,3.6250,85.5625,3,3,3,3
3978050393,-0.2400,0.6500,-9.8300,-1.5625,2.1250,-0.9375,50.3750,-7.8750,42.0625,26.0,1.2500,3.6250,85.5000,3,3,3,3
3978060393,-0.2600,0.6600,-9.8300,-1.1250,1.9375,-0.9375,50.3750,-7.5000,41.7500,26.0,1.3125,3.6250,85.5000,3,3,3,3
3978070393,-0.2500,0.6600,-9.9100,-0.5625,1.7500,-1.0625,50.3750,-7.5000,41.7500,26.0,1.3125,3.6250,85.5000,3,3,3,3
3978080393,-0.2900,0.6800,-9.8700,-0.1875,1.6250,-0.7500,50.3750,-7.5000,41.7500,26.0,1.3125,3.6250,85.5000,3,3,3,3
3978090393,-0.2600,0.5700,-9.8900,-1.1250,2.7500,-0.3125,50.3750,-7.5000,41.7500,26.0,1.3750,3.6250,85.5000,3,3,3,3
3978100393,-0.2300,0.6000,-9.8100,-1.3125,3.7500,-0.1875,50.3750,-7.5000,41.7500,26.0,1.3750,3.6250,85.5000,3,3,3,3
3978110393,-0.2700,0.6000,-9.8400,-0.5000,4.3125,0.1875,50.0000,-6.7500,42.8750,26.0,1.4375,3.6250,85.5000,3,3,3,3
3978120393,-0.2900,0.6100,-9.8100,0.5000,4.4375,0.0625,50.0000,-6.7500,42.8750,26.0,1.5000,3.6250,85.5000,3,3,3,3
3978130393,-0.2900,0.6800,-9.7600,2.1875,4.1250,-1.0000,50.0000,-6.7500,42.8750,26.0,1.5000,3.6250,85.5000,3,3,3,3
3978140393,-0.2600,0.7400,-9.7800,2.2500,3.0000,-1.0625,50.0000,-6.7500,42.8750,26.0,1.5625,3.6250,85.4375,3,3,3,3
3978150393,-0.2400,0.7600,-9.8300,1.3125,1.5000,-0.4375,50.0000,-6.7500,42.8750,26.0,1.5625,3.6875,85.4375,3,3,3,3
3978160393,-0.2500,0.6900,-9.9500,0.8125,0.4375,0.0625,51.7500,-7.5000,42.8750,26.0,1.5625,3.6875,85.4375,3,3,3,3
3978170393,-0.1600,0.6100,-10.1200,0.5000,0.2500,0.2500,51.7500,-7.5000,42.8750,26.0,1.5625,3.6875,85.4375,3,3,3,3
3978180393,-0.2200,0.7000,-10.0800,-0.0625,1.5000,0.2500,51.7500,-7.5000,42.8750,26.0,1.5625,3.6875,85.4375,3,3,3,3
3978190393,-0.1200,0.6800,-10.0200,-0.7500,3.0625,0.2500,51.7500,-7.5000,42.8750,26.0,1.6250,3.6875,85.4375,3,3,3,3
3978200393,-0.1100,0.6900,-10.0500,-1.9375,3.6250,1.4375,51.7500,-7.5000,42.8750,26.0,1.6250,3.6250,85.5000,3,3,3,3
3978210393,-0.3200,0.7300,-10.2200,-2.6875,3.1250,3.3750,51.3750,-7.8750,41.0000,26.0,1.6875,3.6250,85.5000,3,3,3,3
3978220393,-0.3200,0.8900,-10.1300,-2.5000,1.6875,4.1875,51.3750,-7.8750,41.0000,26.0,1.6875,3.5625,85.5625,3,3,3,3
3978230393,-0.2800,0.9900,-10.0700,-2.4375,0.1250,3.6250,51.3750,-7.8750,41.0000,26.0,1.6875,3.5625,85.5625,3,3,3,3
3978240393,-0.2300,0.9100,-10.1200,-4.5000,-1.1875,1.1875,51.3750,-7.8750,41.0000,26.0,1.6875,3.5625,85.6250,3,3,3,3
3978250393,-0.2000,0.8600,-10.2100,-6.4375,-2.6875,-1.8125,51.3750,-7.8750,41.0000,26.0,1.6250,3.5000,85.5625,3,3,3,3
3978260393,-0.4300,0.8300,-10.2500,-8.0625,-5.6875,-5.2500,50.0000,-7.0625,42.1875,26.0,1.5625,3.4375,85.5000,3,3,3,3
3978270393,-0.3600,0.6100,-10.1700,-8.2500,-8.0625,-7.0625,50.0000,-7.0625,42.1875,26.0,1.5000,3.3750,85.4375,3,3,3,3
3978280393,-0.1600,0.8300,-10.1000,-5.3125,-9.1875,-8.3125,50.0000,-7.0625,42.1875,26.0,1.4375,3.3125,85.3750,3,3,3,3
3978290393,-0.1600,0.7300,-10.1400,-2.8750,-11.5000,-6.8125,50.0000,-7.0625,42.1875,26.0,1.3125,3.3125,85.3125,3,3,3,3
3978300393,-0.1100,0.7400,-10.2000,-3.6875,-12.1250,-7.1875,50.0000,-7.0625,42.1875,26.0,1.1875,3.2500,85.2500,3,3,3,3
3978310393,-0.0600,0.8300,-10.0500,-5.1250,-11.6250,-10.5625,51.7500,-6.0625,42.5625,26.0,1.0625,3.1875,85.1250,3,3,3,3
3978320393,0.0400,0.8500,-9.9800,-8.0000,-11.1875,-15.3750,51.7500,-6.0625,42.5625,26.0,0.9375,3.1250,85.0000,3,3,3,3
3978330393,-0.0400,0.8100,-10.0100,-12.0625,-11.7500,-19.1250,51.7500,-6.0625,42.5625,26.0,0.8125,3.0625,84.8125,3,3,3,3
3978340393,0.1300,0.7800,-10.0400,-14.6875,-14.2500,-21.6875,51.7500,-6.0625,42.5625,26.0,0.6250,2.9375,84.6250,3,3,3,3
3978350393,0.0700,0.3600,-10.2200,-15.7500,-17.7500,-22.1875,51.7500,-6.0625,42.5625,26.0,0.4375,2.7500,84.3750,3,3,3,3
3978360393,0.1400,0.3300,-10.1200,-16.1250,-21.1250,-25.6875,51.0000,-7.5000,42.5625,26.0,0.2500,2.6250,84.1875,3,3,3,3
3978370393,-0.1000,0.8600,-9.8100,-23.1250,-26.6250,-39.6250,51.0000,-7.5000,42.5625,26.0,0.0000,2.3750,83.7500,3,3,3,3
3978380393,0.1000,0.1300,-9.8300,-27.5000,-34.0000,-43.5625,51.0000,-7.5000,42.5625,26.0,-0.3125,2.1250,83.3750,3,3,3,3
3978390393,0.2700,-0.2300,-10.0500,-22.3125,-41.3750,-32.5625,51.0000,-7.5000,42.5625,26.0,-0.7500,1.9375,83.0625,3,3,3,3
3978400393,0.5100,0.1900,-10.2000,-16.4375,-43.8750,-22.1250,51.0000,-7.5000,42.5625,26.0,-1.1875,1.7500,82.8750,3,3,3,3
3978410393,0.3500,0.2200,-10.1500,-11.0625,-42.4375,-15.9375,51.0000,-7.5000,44.8750,26.0,-1.5625,1.6250,82.6875,3,3,3,3
3978420393,0.3700,0.1900,-10.5600,-7.8750,-38.0625,-11.5000,51.0000,-7.5000,44.8750,26.0,-1.9375,1.5625,82.6250,3,3,3,3
3978430393,0.3100,0.3100,-9.2700,-5.5000,-30.9375,-7.5625,51.0000,-7.5000,44.8750,26.0,-2.2500,1.5000,82.5000,3,3,3,3
3978440393,0.3400,0.3400,-10.0400,-11.1250,-30.0625,-4.0625,51.0000,-7.5000,44.8750,26.0,-2.5625,1.3750,82.5000,3,3,3,3
3978450393,0.3200,0.2600,-10.3600,-16.5000,-32.1250,0.0625,51.0000,-7.5000,44.8750,26.0,-2.8750,1.2500,82.5000,3,3,3,3
3978460393,0.3200,0.2600,-10.3600,-10.6875,-29.0000,2.8125,48.8750,-8.5625,45.6875,26.0,-3.1250,1.1250,82.5000,3,3,3,3
3978470393,0.3100,0.1700,-9.8700,-3.1250,-25.5625,3.8125,48.8750,-8.5625,45.6875,26.0,-3.3750,1.1250,82.5625,3,3,3,3
3978480393,0.7100,0.2700,-9.8900,1.3125,-23.5000,5.9375,48.8750,-8.5625,45.6875,26.0,-3.6250,1.1250,82.6250,3,3,3,3
3978490393,0.7900,0.2300,-9.8100,3.5000,-19.3125,9.5625,48.8750,-8.5625,45.6875,26.0,-3.8125,1.1875,82.6875,3,3,3,3
3978500393,0.8200,0.3300,-9.5200,2.3125,-14.5000,12.1875,48.8750,-8.5625,45.6875,26.0,-3.9375,1.1875,82.8125,3,3,3,3
3978510393,0.9200,0.4300,-9.5100,-1.2500,-12.4375,14.8750,47.7500,-7.8750,47.5625,26.0,-4.0625,1.1875,82.9375,3,3,3,3
3978520393,0.9400,-0.0000,-9.3100,-1.2500,-12.4375,14.8750,47.7500,-7.8750,47.5625,26.0,-4.1875,1.1875,83.1250,3,3,3,3
3978530393,0.9000,-0.1500,-9.1800,-9.5000,-14.5625,22.7500,47.7500,-7.8750,47.5625,26.0,-4.3125,1.0625,83.3750,3,3,3,3
3978540393,0.9600,-0.0500,-9.1300,-18.5000,-15.1875,24.5000,47.7500,-7.8750,47.5625,26.0,-4.4375,0.9375,83.6250,3,3,3,3
3978550393,0.7800,-0.0400,-9.2500,-26.3125,-13.3125,22.5625,47.7500,-7.8750,47.5625,26.0,-4.5625,0.6875,83.8750,3,3,3,3
3978560393,0.4300,0.6000,-8.6900,-26.3125,-13.3125,22.5625,47.7500,-7.8750,47.5625,26.0,-4.6875,0.4375,84.0000,3,3,3,3
3978570393,0.5900,0.3500,-8.8100,-31.0000,-14.5625,15.3125,47.7500,-7.5000,48.7500,26.0,-4.9375,0.0625,84.1250,3,3,3,3
3978580393,0.4900,-0.0700,-9.4100,-41.5000,-31.2500,11.6250,47.7500,-7.5000,48.7500,26.0,-5.2500,-0.2500,84.2500,3,3,3,3
3978590393,0.4200,-0.1700,-9.8600,-39.4375,-32.6875,7.1875,47.7500,-7.5000,48.7500,26.0,-5.5625,-0.6250,84.3750,3,3,3,3
3978600393,0.5500,0.0500,-9.6600,-31.7500,-34.6250,1.5625,47.7500,-7.5000,48.7500,26.0,-5.8750,-0.9375,84.3750,3,3,3,3
3978610393,0.5500,-0.0700,-9.4100,-31.7500,-34.6250,1.5625,47.7500,-7.5000,48.7500,26.0,-5.8750,-0.9375,84.3750,3,3,3,3
3978620393,0.7500,0.0600,-9.4400,-20.6250,-41.6250,-2.3125,48.8750,-4.2500,49.1875,26.0,-6.3125,-1.1875,84.5000,3,3,3,3
3978630393,1.0700,-0.0400,-9.9400,-7.6250,-53.9375,-5.2500,48.8750,-4.2500,49.1875,26.0,-7.3125,-1.3750,84.3750,3,3,3,3
3978640393,1.2300,-0.3400,-10.0100,-2.0625,-55.5625,-6.0000,48.8750,-4.2500,49.1875,26.0,-7.8125,-1.3750,84.3125,3,3,3,3
3978650393,1.3700,-0.4200,-9.9700,5.6250,-56.0625,-7.1250,48.8750,-4.2500,49.1875,26.0,-8.3750,-1.3750,84.2500,3,3,3,3
3978660393,1.4400,-0.3100,-9.6900,5.6250,-56.0625,-7.1250,48.8750,-4.2500,49.1875,26.0,-8.9375,-1.1875,84.1875,3,3,3,3
3978670393,1.5500,-0.2400,-9.7100,16.8750,-59.8750,-5.0625,47.0000,-3.8750,50.3750,26.0,-9.5000,-1.0625,84.1250,3,3,3,3
3978680393,1.7000,-0.1100,-9.8300,18.5625,-61.3125,-3.9375,47.0000,-3.8750,50.3750,26.0,-10.1250,-0.8750,84.0625,3,3,3,3
3978690393,1.7900,0.0700,-9.6800,15.2500,-59.9375,-0.5000,47.0000,-3.8750,50.3750,26.0,-10.6875,-0.7500,84.0000,3,3,3,3
3978700393,1.9100,0.0600,-9.6800,12.2500,-57.8750,0.1250,47.0000,-3.8750,50.3750,26.0,-11.2500,-0.6250,84.0000,3,3,3,3
3978710393,2.3300,-0.2200,-9.9500,12.2500,-57.8750,0.1250,47.0000,-3.8750,50.3750,26.0,-11.2500,-0.6250,84.0000,3,3,3,3
3978720393,2.3200,-0.1000,-9.7800,12.1250,-56.3750,2.2500,43.3750,-4.5625,51.8750,26.0,-11.8125,-0.5000,84.0000,3,3,3,3
3978730393,2.2800,-0.0700,-9.4500,10.4375,-60.8750,5.3125,43.3750,-4.5625,51.8750,26.0,-12.9375,-0.2500,84.0625,3,3,3,3
3978740393,2.3300,-0.0200,-9.2000,7.1875,-64.8125,4.0000,43.3750,-4.5625,51.8750,26.0,-13.5625,-0.1875,84.1250,3,3,3,3
3978750393,2.5600,0.1700,-9.0900,5.8750,-67.1250,2.4375,43.3750,-4.5625,51.8750,26.0,-14.2500,-0.1250,84.1250,3,3,3,3
3978760393,2.7700,0.2700,-9.0000,5.8750,-67.1250,2.4375,43.3750,-4.5625,51.8750,26.0,-14.2500,-0.1250,84.1250,3,3,3,3
3978770393,2.9200,0.3800,-8.9400,5.6875,-69.3125,3.7500,42.0000,-5.0000,55.0625,26.0,-14.8750,-0.0625,84.1250,3,3,3,3
3978780393,2.8800,0.2000,-9.0700,7.6250,-74.9375,9.0000,42.0000,-5.0000,55.0625,26.0,-16.3125,0.0625,84.3125,3,3,3,3
3978790393,2.7800,0.1500,-9.0700,10.1250,-79.1250,8.8125,42.0000,-5.0000,55.0625,26.0,-17.0625,0.1875,84.3750,3,3,3,3
3978800393,2.8200,0.1200,-8.9600,13.7500,-86.1250,7.9375,42.0000,-5.0000,55.0625,26.0,-17.9375,0.3750,84.4375,3,3,3,3
3978810393,2.8800,0.1500,-8.7500,13.7500,-86.1250,7.9375,42.0000,-5.0000,55.0625,26.0,-17.9375,0.3750,84.4375,3,3,3,3
3978820393,3.2500,0.1000,-8.9600,16.2500,-94.0625,6.9375,38.6875,-6.5000,57.2500,26.0,-18.8125,0.5625,84.4375,3,3,3,3
3978830393,3.2900,-0.0700,-9.2500,16.1250,-102.8750,4.3750,38.6875,-6.5000,57.2500,26.0,-20.8125,0.8750,84.4375,3,3,3,3
3978840393,3.3400,-0.1700,-9.5000,16.1250,-102.8750,4.3750,38.6875,-6.5000,57.2500,26.0,-21.8125,1.0625,84.4375,3,3,3,3
3978850393,3.3700,-0.1200,-9.5400,16.0625,-103.9375,1.8750,38.6875,-6.5000,57.2500,26.0,-22.8125,1.2500,84.4375,3,3,3,3
3978860393,3.5500,-0.0000,-9.3500,15.5625,-104.8125,-0.3750,38.6875,-6.5000,57.2500,26.0,-22.8125,1.2500,84.4375,3,3,3,3
3978870393,3.6500,0.1100,-9.1200,15.7500,-106.1250,-1.5000,35.5000,-6.5000,60.5000,26.0,-23.8125,1.3750,84.3750,3,3,3,3
3978880393,3.6900,0.2000,-8.8800,17.2500,-106.8125,-3.0000,35.5000,-6.5000,60.5000,26.0,-25.9375,1.7500,84.2500,3,3,3,3
3978890393,3.9600,0.2500,-8.7600,20.3125,-107.0625,-5.6875,35.5000,-6.5000,60.5000,26.0,-26.9375,1.9375,84.1250,3,3,3,3
3978900393,4.5300,0.6300,-8.3300,23.8750,-106.3750,-8.1875,35.5000,-6.5000,60.5000,26.0,-27.9375,2.1875,84.0000,3,3,3,3
3978910393,4.5000,0.7500,-8.0000,24.7500,-105.3750,-8.9375,35.5000,-6.5000,60.5000,26.0,-27.9375,2.1875,84.0000,3,3,3,3
3978920393,4.4900,0.7200,-7.8900,22.0625,-104.6250,-9.5625,30.0000,-8.2500,62.6875,26.0,-29.0000,2.3750,83.7500,3,3,3,3
3978930393,4.6900,0.4700,-8.0800,18.5625,-105.8750,-11.3125,30.0000,-8.2500,62.6875,26.0,-31.0625,2.6250,83.5000,3,3,3,3
3978940393,4.7400,0.2700,-8.1700,16.3125,-107.5625,-12.8125,30.0000,-8.2500,62.6875,26.0,-32.1250,2.6875,83.3125,3,3,3,3
3978950393,4.9000,0.1400,-8.2500,15.5625,-109.5000,-15.5625,30.0000,-8.2500,62.6875,26.0,-33.1875,2.7500,83.1250,3,3,3,3
3978960393,5.1900,0.3100,-8.3300,16.7500,-109.5000,-18.2500,30.0000,-8.2500,62.6875,26.0,-33.1875,2.7500,83.1250,3,3,3,3
3978970393,5.6500,0.4200,-7.8800,17.2500,-106.9375,-18.2500,24.6875,-9.6875,64.2500,26.0,-34.2500,2.8750,82.8125,3,3,3,3
3978980393,5.7400,0.5100,-7.8000,16.7500,-102.9375,-16.4375,24.6875,-9.6875,64.2500,26.0,-36.1875,3.0000,82.4375,3,3,3,3
3978990393,5.7500,0.4800,-7.7300,15.8750,-96.6250,-16.0000,24.6875,-9.6875,64.2500,26.0,-37.0625,3.0625,82.2500,3,3,3,3
3979000393,5.8100,0.5200,-7.7500,14.8750,-88.1250,-17.1250,24.6875,-9.6875,64.2500,26.0,-37.8125,3.1250,82.0625,3,3,3,3
3979010393,5.7600,0.6300,-7.6300,13.6875,-79.8750,-17.6875,24.6875,-9.6875,64.2500,26.0,-37.8125,3.1250,82.0625,3,3,3,3
3979020393,5.7300,0.5300,-7.6500,9.5000,-74.0625,-17.5625,19.1875,-10.5000,65.7500,26.0,-38.5625,3.1250,81.8125,3,3,3,3
3979030393,5.8300,0.4600,-7.6700,5.1250,-70.4375,-18.0000,19.1875,-10.5000,65.7500,26.0,-39.8750,2.9375,81.4375,3,3,3,3
3979040393,5.8500,0.3600,-7.7500,4.1250,-67.3125,-17.8125,19.1875,-10.5000,65.7500,26.0,-40.5000,2.8750,81.2500,3,3,3,3
3979050393,5.8400,0.1900,-8.0200,7.3750,-64.5625,-18.5000,19.1875,-10.5000,65.7500,26.0,-41.0000,2.8750,81.0625,3,3,3,3
3979060393,6.0600,0.3700,-7.8400,11.7500,-61.0000,-19.1875,19.1875,-10.5000,65.7500,26.0,-41.0000,2.8750,81.0625,3,3,3,3
3979070393,6.2000,0.4600,-7.5400,13.2500,-58.0000,-17.1250,13.0000,-11.0625,66.0625,26.0,-41.5625,2.8750,80.8125,3,3,3,3
3979080393,6.3400,0.3700,-7.2900,11.9375,-55.1250,-14.8125,13.0000,-11.0625,66.0625,26.0,-42.6250,2.8750,80.4375,3,3,3,3
3979090393,6.2800,0.3300,-7.1700,9.5625,-52.5000,-14.6250,13.0000,-11.0625,66.0625,26.0,-43.1250,2.8125,80.3125,3,3,3,3
3979100393,6.4100,0.2400,-7.2400,6.3750,-50.5625,-14.7500,13.0000,-11.0625,66.0625,26.0,-43.6250,2.8125,80.1250,3,3,3,3
3979110393,6.4400,0.3500,-7.3200,4.6250,-51.9375,-13.1250,13.0000,-11.0625,66.0625,26.0,-43.6250,2.8125,80.1250,3,3,3,3
3979120393,6.3900,0.0300,-7.8000,3.7500,-53.8125,-11.3750,8.5625,-12.2500,66.0625,26.0,-44.1875,2.7500,79.9375,3,3,3,3
3979130393,6.4900,-0.0600,-7.8200,6.1875,-53.5000,-11.1250,8.5625,-12.2500,66.0625,26.0,-45.1875,2.7500,79.6250,3,3,3,3
3979140393,6.6100,0.1400,-7.5100,11.1250,-51.5000,-11.6875,8.5625,-12.2500,66.0625,26.0,-45.6875,2.8125,79.5000,3,3,3,3
3979150393,6.5900,0.3400,-7.1300,14.0625,-49.8750,-11.0000,8.5625,-12.2500,66.0625,26.0,-46.1875,2.8750,79.3750,3,3,3,3
3979160393,6.7100,0.4300,-6.8400,14.4375,-48.8125,-9.8125,8.5625,-12.2500,66.0625,26.0,-46.1875,2.8750,79.3750,3,3,3,3
3979170393,6.9200,0.4800,-6.7800,13.5625,-48.5000,-9.6875,6.7500,-12.2500,67.6875,26.0,-46.6250,2.9375,79.1875,3,3,3,3
3979180393,6.9700,0.5300,-6.7100,13.3125,-48.1250,-9.9375,6.7500,-12.2500,67.6875,26.0,-47.5625,3.0000,78.8750,3,3,3,3
3979190393,6.8700,0.5600,-6.5700,13.3750,-48.3125,-11.0625,6.7500,-12.2500,67.6875,26.0,-48.0625,3.0625,78.6875,3,3,3,3
3979200393,6.9300,0.4800,-6.5100,15.8125,-49.9375,-13.2500,6.7500,-12.2500,67.6875,26.0,-48.5625,3.0625,78.4375,3,3,3,3
3979210393,7.0000,0.4900,-6.3800,19.2500,-52.1875,-16.3125,6.7500,-12.2500,67.6875,26.0,-48.5625,3.0625,78.4375,3,3,3,3
3979220393,6.9400,0.6200,-6.3400,19.6250,-54.9375,-16.8125,5.0000,-13.6875,66.8750,26.0,-49.1250,3.1250,78.1250,3,3,3,3
3979230393,7.0000,0.4800,-6.4800,20.5000,-57.1250,-14.8125,5.0000,-13.6875,66.8750,26.0,-50.2500,3.2500,77.6875,3,3,3,3
3979240393,7.0200,0.3300,-6.4500,22.7500,-57.5625,-15.9375,5.0000,-13.6875,66.8750,26.0,-50.8125,3.3125,77.3750,3,3,3,3
3979250393,7.0200,0.2700,-6.4900,24.8750,-57.1875,-19.1250,5.0000,-13.6875,66.8750,26.0,-51.3125,3.3750,77.0625,3,3,3,3
3979260393,7.0500,0.3600,-6.4500,28.5000,-57.1875,-21.9375,5.0000,-13.6875,66.8750,26.0,-51.3125,3.3750,77.0625,3,3,3,3
3979270393,7.6600,0.4000,-5.8000,32.0000,-58.8125,-22.5625,-0.5625,-13.6875,67.5625,26.0,-51.9375,3.4375,76.6875,3,3,3,3
3979280393,7.6600,0.3900,-5.5300,31.4375,-61.5000,-20.1875,-0.5625,-13.6875,67.5625,26.0,-53.1250,3.6250,76.0625,3,3,3,3
3979290393,7.5100,0.4300,-5.6500,28.3750,-63.1250,-17.4375,-0.5625,-13.6875,67.5625,26.0,-53.7500,3.7500,75.8125,3,3,3,3
3979300393,7.4700,0.3200,-5.8200,25.5625,-60.7500,-16.1875,-0.5625,-13.6875,67.5625,26.0,-54.2500,3.8125,75.5000,3,3,3,3
3979310393,7.5300,0.4600,-5.6400,27.0000,-54.8125,-17.0625,-0.5625,-13.6875,67.5625,26.0,-54.2500,3.8125,75.5000,3,3,3,3
3979320393,7.5700,0.3700,-5.4900,31.3750,-47.8750,-18.5000,-3.2500,-15.8750,65.2500,26.0,-54.7500,3.9375,75.0625,3,3,3,3
3979330393,7.6400,0.5000,-5.1800,37.1250,-42.8750,-20.0625,-3.2500,-15.8750,65.2500,26.0,-55.1875,4.0625,74.6875,3,3,3,3
3979340393,7.8600,0.6600,-4.8500,38.7500,-41.5625,-19.9375,-3.2500,-15.8750,65.2500,26.0,-56.0000,4.3125,74.0000,3,3,3,3
3979350393,7.7100,0.5400,-4.9600,37.1875,-42.8750,-17.8750,-3.2500,-15.8750,65.2500,26.0,-56.4375,4.4375,73.6250,3,3,3,3
3979360393,7.6500,0.5300,-5.0200,34.2500,-43.4375,-17.5000,-3.2500,-15.8750,65.2500,26.0,-56.4375,4.4375,73.6250,3,3,3,3
3979370393,7.6800,0.4800,-5.0300,30.5625,-42.4375,-18.1250,-7.0625,-17.2500,65.7500,26.0,-56.8750,4.5625,73.2500,3,3,3,3
3979380393,7.8600,0.7200,-4.9800,27.6875,-41.5000,-18.3750,-7.0625,-17.2500,65.7500,26.0,-57.3125,4.5625,72.9375,3,3,3,3
3979390393,7.9400,0.5700,-5.1400,23.6875,-41.8750,-15.6250,-7.0625,-17.2500,65.7500,26.0,-58.1250,4.6875,72.4375,3,3,3,3
3979400393,7.9700,0.4000,-5.3200,22.2500,-42.5625,-12.5625,-7.0625,-17.2500,65.7500,26.0,-58.5625,4.8125,72.1875,3,3,3,3
3979410393,8.0000,0.2600,-5.3100,24.2500,-42.2500,-12.4375,-7.0625,-17.2500,65.7500,26.0,-58.5625,4.8125,72.1875,3,3,3,3
3979420393,7.9800,0.3100,-5.0800,25.9375,-40.4375,-12.5000,-9.5625,-19.7500,65.0000,26.0,-58.9375,4.9375,71.8125,3,3,3,3
3979430393,8.0700,0.2900,-4.9600,25.8125,-38.9375,-12.1875,-9.5625,-19.7500,65.0000,26.0,-59.3125,5.0000,71.5625,3,3,3,3
3979440393,8.1600,0.3300,-4.7500,26.0625,-38.4375,-12.2500,-9.5625,-19.7500,65.0000,26.0,-60.1250,5.1875,71.0625,3,3,3,3
3979450393,8.1700,0.5300,-4.2900,24.4375,-39.5000,-12.1875,-9.5625,-19.7500,65.0000,26.0,-60.5000,5.2500,70.8750,3,3,3,3
3979460499,8.1800,0.5800,-4.4900,19.2500,-42.5625,-11.0000,-9.5625,-19.7500,65.0000,26.0,-60.5000,5.2500,70.8750,3,3,3,3
3979470499,8.1600,0.4800,-4.6300,15.1250,-46.3750,-8.5625,-11.3750,-20.1875,64.5625,26.0,-61.0000,5.3750,70.6875,3,3,3,3
3979480499,8.1400,0.3500,-4.6700,14.3750,-48.3125,-7.4375,-11.3750,-20.1875,64.5625,26.0,-61.4375,5.4375,70.5625,3,3,3,3
3979490499,8.2000,0.4300,-4.4100,15.5625,-49.3125,-7.7500,-11.3750,-20.1875,64.5625,26.0,-62.4375,5.6250,70.3125,3,3,3,3
3979500499,8.4700,0.4200,-4.4700,14.5625,-50.7500,-7.1250,-11.3750,-20.1875,64.5625,26.0,-62.4375,5.6250,70.3125,3,3,3,3
3979510499,8.3600,0.4500,-4.3900,13.8125,-52.0000,-5.2500,-11.3750,-20.1875,64.5625,26.0,-62.9375,5.7500,70.1875,3,3,3,3
3979520499,8.4000,0.4600,-4.4000,15.3750,-51.1875,-4.3125,-13.5625,-21.2500,63.7500,26.0,-63.4375,5.9375,70.0625,3,3,3,3
3979530499,8.5400,0.6000,-4.2700,17.3750,-49.3125,-3.6875,-13.5625,-21.2500,63.7500,26.0,-63.8750,6.1250,69.9375,3,3,3,3
3979540499,8.4300,0.4800,-4.4400,18.4375,-47.6250,-2.7500,-13.5625,-21.2500,63.7500,26.0,-64.8125,6.6250,69.6875,3,3,3,3
3979550847,8.3100,0.3800,-4.5700,18.5625,-44.5625,-1.8750,-13.5625,-21.2500,63.7500,26.0,-64.8125,6.6250,69.6875,3,3,3,3
3979560847,8.4400,0.4900,-4.6400,17.6875,-39.7500,-3.6250,-13.5625,-21.2500,63.7500,26.0,-65.1250,6.8125,69.5625,3,3,3,3
3979570847,8.6100,0.5100,-4.6000,14.2500,-34.0625,-4.4375,-17.1875,-21.5625,64.1875,26.0,-65.3750,6.8750,69.4375,3,3,3,3
